Device,VLAN,Name
n9k22-leaf-sjc05,1745,VLAN1745
n9k22-leaf-sjc05,1746,VLAN1746
n9k22-leaf-sjc05,1747,VLAN1747
n9k22-leaf-sjc05,1748,VLAN1748
n9k22-leaf-sjc05,1749,VLAN1749
n9k22-leaf-sjc05,1750,VLAN1750
n9k22-leaf-sjc05,1751,VLAN1751
n9k22-leaf-sjc05,1752,VLAN1752
n9k22-leaf-sjc05,1753,VLAN1753
n9k22-leaf-sjc05,1754,VLAN1754
n9k22-leaf-sjc05,1755,VLAN1755
n9k22-leaf-sjc05,1756,VLAN1756
n9k22-leaf-sjc05,1757,VLAN1757
n9k22-leaf-sjc05,1758,VLAN1758
n9k22-leaf-sjc05,1759,VLAN1759
n9k22-leaf-sjc05,1760,VLAN1760
n9k22-leaf-sjc05,1761,VLAN1761
n9k22-leaf-sjc05,1762,VLAN1762
n9k22-leaf-sjc05,1763,VLAN1763
n9k22-leaf-sjc05,1764,VLAN1764
n9k22-leaf-sjc05,1765,VLAN1765
n9k22-leaf-sjc05,1766,VLAN1766
n9k22-leaf-sjc05,1767,VLAN1767
n9k22-leaf-sjc05,1768,VLAN1768
n9k22-leaf-sjc05,1769,VLAN1769
n9k22-leaf-sjc05,1770,VLAN1770
n9k22-leaf-sjc05,1771,VLAN1771
n9k22-leaf-sjc05,1772,VLAN1772
n9k22-leaf-sjc05,1773,VLAN1773
n9k22-leaf-sjc05,1774,VLAN1774
n9k22-leaf-sjc05,1775,VLAN1775
n9k22-leaf-sjc05,1776,VLAN1776
n9k22-leaf-sjc05,1777,VLAN1777
n9k22-leaf-sjc05,1778,VLAN1778
n9k22-leaf-sjc05,1779,VLAN1779
n9k22-leaf-sjc05,1780,VLAN1780
n9k22-leaf-sjc05,1781,VLAN1781
n9k22-leaf-sjc05,1782,VLAN1782
n9k22-leaf-sjc05,1783,VLAN1783
n9k22-leaf-sjc05,1784,VLAN1784
n9k22-leaf-sjc05,1785,VLAN1785
n9k22-leaf-sjc05,1786,VLAN1786
n9k22-leaf-sjc05,1787,VLAN1787
n9k22-leaf-sjc05,1788,VLAN1788
n9k22-leaf-sjc05,1789,VLAN1789
n9k22-leaf-sjc05,1790,VLAN1790
n9k22-leaf-sjc05,1791,VLAN1791
n9k22-leaf-sjc05,1792,VLAN1792
n9k22-leaf-sjc05,1793,VLAN1793
n9k22-leaf-sjc05,1794,VLAN1794
n9k22-leaf-sjc05,1795,VLAN1795
n9k22-leaf-sjc05,1796,VLAN1796
n9k22-leaf-sjc05,1797,VLAN1797
n9k22-leaf-sjc05,1798,VLAN1798
n9k22-leaf-sjc05,1799,VLAN1799
n9k22-leaf-sjc05,1800,VLAN1800
n9k22-leaf-sjc05,1801,VLAN1801
n9k22-leaf-sjc05,1802,VLAN1802
n9k22-leaf-sjc05,1803,VLAN1803
n9k22-leaf-sjc05,1804,VLAN1804
n9k22-leaf-sjc05,1805,VLAN1805
n9k22-leaf-sjc05,1806,VLAN1806
n9k22-leaf-sjc05,1807,VLAN1807
n9k22-leaf-sjc05,1808,VLAN1808
n9k22-leaf-sjc05,1809,VLAN1809
n9k22-leaf-sjc05,1810,VLAN1810
n9k22-leaf-sjc05,1811,VLAN1811
n9k22-leaf-sjc05,1812,VLAN1812
n9k22-leaf-sjc05,1813,VLAN1813
n9k22-leaf-sjc05,1814,VLAN1814
n9k22-leaf-sjc05,1815,VLAN1815
n9k22-leaf-sjc05,1816,VLAN1816
n9k22-leaf-sjc05,1817,VLAN1817
n9k22-leaf-sjc05,1818,VLAN1818
n9k22-leaf-sjc05,1819,VLAN1819
n9k22-leaf-sjc05,1820,VLAN1820
n9k22-leaf-sjc05,1821,VLAN1821
n9k22-leaf-sjc05,1822,VLAN1822
n9k22-leaf-sjc05,1823,VLAN1823
n9k22-leaf-sjc05,1824,VLAN1824
n9k22-leaf-sjc05,1825,VLAN1825
n9k22-leaf-sjc05,1826,VLAN1826
n9k22-leaf-sjc05,1827,VLAN1827
n9k22-leaf-sjc05,1828,VLAN1828
n9k22-leaf-sjc05,1829,VLAN1829
n9k22-leaf-sjc05,1830,VLAN1830
n9k22-leaf-sjc05,1831,VLAN1831
n9k22-leaf-sjc05,1832,VLAN1832
n9k22-leaf-sjc05,1833,VLAN1833
n9k22-leaf-sjc05,1834,VLAN1834
n9k22-leaf-sjc05,1835,VLAN1835
n9k22-leaf-sjc05,1836,VLAN1836
n9k22-leaf-sjc05,1837,VLAN1837
n9k22-leaf-sjc05,1838,VLAN1838
n9k22-leaf-sjc05,1839,VLAN1839
n9k22-leaf-sjc05,1840,VLAN1840
n9k22-leaf-sjc05,1841,VLAN1841
n9k22-leaf-sjc05,1842,VLAN1842
n9k22-leaf-sjc05,1843,VLAN1843
n9k22-leaf-sjc05,1844,VLAN1844
n9k22-leaf-sjc05,1845,VLAN1845
n9k22-leaf-sjc05,1846,VLAN1846
n9k22-leaf-sjc05,1847,VLAN1847
n9k22-leaf-sjc05,1848,VLAN1848
n9k22-leaf-sjc05,1849,VLAN1849
n9k22-leaf-sjc05,1850,VLAN1850
n9k22-leaf-sjc05,1851,VLAN1851
n9k22-leaf-sjc05,1852,VLAN1852
n9k22-leaf-sjc05,1853,VLAN1853
n9k22-leaf-sjc05,1854,VLAN1854
n9k22-leaf-sjc05,1855,VLAN1855
n9k22-leaf-sjc05,1856,VLAN1856
n9k22-leaf-sjc05,1857,VLAN1857
n9k22-leaf-sjc05,1858,VLAN1858
n9k22-leaf-sjc05,1859,VLAN1859
n9k22-leaf-sjc05,1860,VLAN1860
n9k22-leaf-sjc05,1861,VLAN1861
n9k22-leaf-sjc05,1862,VLAN1862
n9k22-leaf-sjc05,1863,VLAN1863
n9k22-leaf-sjc05,1864,VLAN1864
n9k22-leaf-sjc05,1865,VLAN1865
n9k22-leaf-sjc05,1866,VLAN1866
n9k22-leaf-sjc05,1867,VLAN1867
n9k22-leaf-sjc05,1868,VLAN1868
n9k22-leaf-sjc05,1869,VLAN1869
n9k22-leaf-sjc05,1870,VLAN1870
n9k22-leaf-sjc05,1871,VLAN1871
n9k22-leaf-sjc05,1872,VLAN1872
n9k22-leaf-sjc05,1873,VLAN1873
n9k22-leaf-sjc05,1874,VLAN1874
n9k22-leaf-sjc05,1875,VLAN1875
n9k22-leaf-sjc05,1876,VLAN1876
n9k22-leaf-sjc05,1877,VLAN1877
n9k22-leaf-sjc05,1878,VLAN1878
n9k22-leaf-sjc05,1879,VLAN1879
n9k22-leaf-sjc05,1880,VLAN1880
n9k22-leaf-sjc05,1881,VLAN1881
n9k22-leaf-sjc05,1882,VLAN1882
n9k22-leaf-sjc05,1883,VLAN1883
n9k22-leaf-sjc05,1884,VLAN1884
n9k22-leaf-sjc05,1885,VLAN1885
n9k22-leaf-sjc05,1886,VLAN1886
n9k22-leaf-sjc05,1887,VLAN1887
n9k22-leaf-sjc05,1888,VLAN1888
n9k22-leaf-sjc05,1889,VLAN1889
n9k22-leaf-sjc05,1890,VLAN1890
n9k22-leaf-sjc05,1891,VLAN1891
n9k22-leaf-sjc05,1892,VLAN1892
n9k22-leaf-sjc05,1893,VLAN1893
n9k22-leaf-sjc05,1894,VLAN1894
n9k22-leaf-sjc05,1895,VLAN1895
n9k22-leaf-sjc05,1896,VLAN1896
n9k22-leaf-sjc05,1897,VLAN1897
n9k22-leaf-sjc05,1898,VLAN1898
n9k22-leaf-sjc05,1899,VLAN1899
n9k22-leaf-sjc05,1901,VLAN1901
n9k22-leaf-sjc05,1902,VLAN1902
n9k22-leaf-sjc05,1903,VLAN1903
n9k22-leaf-sjc05,1904,VLAN1904
n9k22-leaf-sjc05,1905,VLAN1905
n9k22-leaf-sjc05,1906,VLAN1906
n9k22-leaf-sjc05,1907,VLAN1907
n9k22-leaf-sjc05,1908,VLAN1908
n9k22-leaf-sjc05,1909,VLAN1909
n9k22-leaf-sjc05,1910,VLAN1910
n9k22-leaf-sjc05,1911,VLAN1911
n9k22-leaf-sjc05,1912,VLAN1912
n9k22-leaf-sjc05,1913,VLAN1913
n9k22-leaf-sjc05,1914,VLAN1914
n9k22-leaf-sjc05,1915,VLAN1915
n9k22-leaf-sjc05,1916,VLAN1916
n9k22-leaf-sjc05,1917,VLAN1917
n9k22-leaf-sjc05,1918,VLAN1918
n9k22-leaf-sjc05,1919,VLAN1919
n9k22-leaf-sjc05,1920,VLAN1920
n9k22-leaf-sjc05,1921,VLAN1921
n9k22-leaf-sjc05,1922,VLAN1922
n9k22-leaf-sjc05,1923,VLAN1923
n9k22-leaf-sjc05,1924,VLAN1924
n9k22-leaf-sjc05,1925,VLAN1925
n9k22-leaf-sjc05,1926,VLAN1926
n9k22-leaf-sjc05,1927,VLAN1927
n9k22-leaf-sjc05,1928,VLAN1928
n9k22-leaf-sjc05,1929,VLAN1929
n9k22-leaf-sjc05,1930,VLAN1930
n9k22-leaf-sjc05,1931,VLAN1931
n9k22-leaf-sjc05,1932,VLAN1932
n9k22-leaf-sjc05,1933,VLAN1933
n9k22-leaf-sjc05,1934,VLAN1934
n9k22-leaf-sjc05,1935,VLAN1935
n9k22-leaf-sjc05,1936,VLAN1936
n9k22-leaf-sjc05,1937,VLAN1937
n9k22-leaf-sjc05,1938,VLAN1938
n9k22-leaf-sjc05,1939,VLAN1939
n9k22-leaf-sjc05,1940,VLAN1940
n9k22-leaf-sjc05,1941,VLAN1941
n9k22-leaf-sjc05,1942,VLAN1942
n9k22-leaf-sjc05,1943,VLAN1943
n9k22-leaf-sjc05,1944,VLAN1944
n9k22-leaf-sjc05,1945,VLAN1945
n9k22-leaf-sjc05,1946,VLAN1946
n9k22-leaf-sjc05,1947,VLAN1947
n9k22-leaf-sjc05,1948,VLAN1948
n9k22-leaf-sjc05,1949,VLAN1949
n9k22-leaf-sjc05,1950,VLAN1950
n9k22-leaf-sjc05,1951,VLAN1951
n9k22-leaf-sjc05,1952,VLAN1952
n9k22-leaf-sjc05,1953,VLAN1953
n9k22-leaf-sjc05,1954,VLAN1954
n9k22-leaf-sjc05,1955,VLAN1955
n9k22-leaf-sjc05,1956,VLAN1956
n9k22-leaf-sjc05,1957,VLAN1957
n9k22-leaf-sjc05,1958,VLAN1958
n9k22-leaf-sjc05,1959,VLAN1959
n9k22-leaf-sjc05,1960,VLAN1960
n9k22-leaf-sjc05,1961,VLAN1961
n9k22-leaf-sjc05,1962,VLAN1962
n9k22-leaf-sjc05,1963,VLAN1963
n9k22-leaf-sjc05,1964,VLAN1964
n9k22-leaf-sjc05,1965,VLAN1965
n9k22-leaf-sjc05,1966,VLAN1966
n9k22-leaf-sjc05,1967,VLAN1967
n9k22-leaf-sjc05,1968,VLAN1968
n9k22-leaf-sjc05,1969,VLAN1969
n9k22-leaf-sjc05,1970,VLAN1970
n9k22-leaf-sjc05,1971,VLAN1971
n9k22-leaf-sjc05,1972,VLAN1972
n9k22-leaf-sjc05,1973,VLAN1973
n9k22-leaf-sjc05,1974,VLAN1974
n9k22-leaf-sjc05,1975,VLAN1975
n9k22-leaf-sjc05,1976,VLAN1976
n9k22-leaf-sjc05,1977,VLAN1977
n9k22-leaf-sjc05,1978,VLAN1978
n9k22-leaf-sjc05,1979,VLAN1979
n9k22-leaf-sjc05,1980,VLAN1980
n9k22-leaf-sjc05,1981,VLAN1981
n9k22-leaf-sjc05,1982,VLAN1982
n9k22-leaf-sjc05,1983,VLAN1983
n9k22-leaf-sjc05,1984,VLAN1984
n9k22-leaf-sjc05,1985,VLAN1985
n9k22-leaf-sjc05,1986,VLAN1986
n9k22-leaf-sjc05,1987,VLAN1987
n9k22-leaf-sjc05,1988,VLAN1988
n9k22-leaf-sjc05,1989,VLAN1989
n9k22-leaf-sjc05,1990,VLAN1990
n9k22-leaf-sjc05,1991,VLAN1991
n9k22-leaf-sjc05,1992,VLAN1992
n9k22-leaf-sjc05,1993,VLAN1993
n9k22-leaf-sjc05,1994,VLAN1994
n9k22-leaf-sjc05,1995,VLAN1995
n9k22-leaf-sjc05,1996,VLAN1996
n9k22-leaf-sjc05,1997,VLAN1997
n9k22-leaf-sjc05,1998,VLAN1998
n9k22-leaf-sjc05,1999,VLAN1999
n9k22-leaf-sjc05,2000,VLAN2000
n9k22-leaf-sjc05,2100,sjc05-pan-trust-zone
n9k22-leaf-sjc05,2101,sjc05-pan-untrust-zone
n9k22-leaf-sjc05,2102,sjc05-pan-dmz
n9k22-leaf-sjc05,2103,sjc05-dmz-esxi-stage
n9k22-leaf-sjc05,2104,sjc05-sfb-edgeserver-internal
n9k22-leaf-sjc05,2105,sjc05-sfb-edgeserver-external
n9k22-leaf-sjc05,2106,sjc05-dmz-S4B_2106
n9k22-leaf-sjc05,2107,sjc05-sap-dmz
n9k22-leaf-sjc05,2108,sjc05-stage-dmz
n9k22-leaf-sjc05,2109,sjc05-pa-wlan-dmz-mgmt
n9k22-leaf-sjc05,2110,AWS_RD_LABS_VPN
n9k22-leaf-sjc05,2111,AWS_RD_LABS_VPN_L2
n9k22-leaf-sjc05,2112,sjc05-vmware-hitachi
n9k22-leaf-sjc05,2113,sjc05-dmz-AWS_RD_LABS_VPN
n9k22-leaf-sjc05,2114,RESERVED_FOR_ASA
n9k22-leaf-sjc05,2115,VLAN2115
n9k22-leaf-sjc05,2116,sjc05-daas-dmz01
n9k22-leaf-sjc05,2117,sjc05-fw-to-nsxedge10
n9k22-leaf-sjc05,2118,VLAN2118
n9k22-leaf-sjc05,2119,VLAN2119
n9k22-leaf-sjc05,2120,sjc05-fg3/4-untrust
n9k22-leaf-sjc05,2121,sjc05-azure-stack-bgp-1
n9k22-leaf-sjc05,2122,sjc05-azure-stack-bgp-2
n9k22-leaf-sjc05,2123,sjc05-azure-stack-bgp-3
n9k22-leaf-sjc05,2124,sjc05-azure-stack-bgp-4
n9k22-leaf-sjc05,2125,sjc05-aws-stack-bgp-1
n9k22-leaf-sjc05,2126,sjc05-aws-stack-bgp-2
n9k22-leaf-sjc05,2127,sjc05-aws-stack-bgp-3
n9k22-leaf-sjc05,2128,sjc05-aws-stack-bgp-4
n9k22-leaf-sjc05,2129,sjc05-genesys-fw-untrust
n9k22-leaf-sjc05,2130,VLAN2130
n9k22-leaf-sjc05,2131,VLAN2131
n9k22-leaf-sjc05,2132,VLAN2132
n9k22-leaf-sjc05,2133,VLAN2133
n9k22-leaf-sjc05,2134,VLAN2134
n9k22-leaf-sjc05,2135,VLAN2135
n9k22-leaf-sjc05,2136,VLAN2136
n9k22-leaf-sjc05,2137,VLAN2137
n9k22-leaf-sjc05,2138,VLAN2138
n9k22-leaf-sjc05,2139,sjc05-velo-vce01-sjc05-1
n9k22-leaf-sjc05,2140,sjc05-velo-vce01-sjc05-2
n9k22-leaf-sjc05,2141,sjc05-velo-vce02-sjc05-1
n9k22-leaf-sjc05,2142,sjc05-velo-vce02-sjc05-2
n9k22-leaf-sjc05,2143,VLAN2143
n9k22-leaf-sjc05,2144,VLAN2144
n9k22-leaf-sjc05,2145,VLAN2145
n9k22-leaf-sjc05,2146,VLAN2146
n9k22-leaf-sjc05,2147,VLAN2147
n9k22-leaf-sjc05,2148,VLAN2148
n9k22-leaf-sjc05,2149,VLAN2149
n9k22-leaf-sjc05,2150,VLAN2150
n9k22-leaf-sjc05,2151,VLAN2151
n9k22-leaf-sjc05,2152,VLAN2152
n9k22-leaf-sjc05,2153,VLAN2153
n9k22-leaf-sjc05,2154,VLAN2154
n9k22-leaf-sjc05,2155,VLAN2155
n9k22-leaf-sjc05,2156,VLAN2156
n9k22-leaf-sjc05,2157,VLAN2157
n9k22-leaf-sjc05,2158,VLAN2158
n9k22-leaf-sjc05,2159,VLAN2159
n9k22-leaf-sjc05,2160,VLAN2160
n9k22-leaf-sjc05,2161,VLAN2161
n9k22-leaf-sjc05,2162,VLAN2162
n9k22-leaf-sjc05,2163,VLAN2163
n9k22-leaf-sjc05,2164,VLAN2164
n9k22-leaf-sjc05,2165,VLAN2165
n9k22-leaf-sjc05,2166,VLAN2166
n9k22-leaf-sjc05,2167,VLAN2167
n9k22-leaf-sjc05,2168,VLAN2168
n9k22-leaf-sjc05,2169,VLAN2169
n9k22-leaf-sjc05,2170,VLAN2170
n9k22-leaf-sjc05,2171,VLAN2171
n9k22-leaf-sjc05,2172,VLAN2172
n9k22-leaf-sjc05,2173,VLAN2173
n9k22-leaf-sjc05,2174,VLAN2174
n9k22-leaf-sjc05,2175,VLAN2175
n9k22-leaf-sjc05,2176,VLAN2176
n9k22-leaf-sjc05,2177,VLAN2177
n9k22-leaf-sjc05,2178,VLAN2178
n9k22-leaf-sjc05,2179,VLAN2179
n9k22-leaf-sjc05,2180,VLAN2180
n9k22-leaf-sjc05,2181,VLAN2181
n9k22-leaf-sjc05,2182,VLAN2182
n9k22-leaf-sjc05,2183,VLAN2183
n9k22-leaf-sjc05,2184,VLAN2184
n9k22-leaf-sjc05,2185,VLAN2185
n9k22-leaf-sjc05,2186,VLAN2186
n9k22-leaf-sjc05,2187,VLAN2187
n9k22-leaf-sjc05,2188,VLAN2188
n9k22-leaf-sjc05,2189,VLAN2189
n9k22-leaf-sjc05,2190,VLAN2190
n9k22-leaf-sjc05,2191,VLAN2191
n9k22-leaf-sjc05,2192,VLAN2192
n9k22-leaf-sjc05,2193,VLAN2193
n9k22-leaf-sjc05,2194,VLAN2194
n9k22-leaf-sjc05,2195,VLAN2195
n9k22-leaf-sjc05,2196,VLAN2196
n9k22-leaf-sjc05,2197,VLAN2197
n9k22-leaf-sjc05,2198,VLAN2198
n9k22-leaf-sjc05,2199,VLAN2199
n9k22-leaf-sjc05,2200,VLAN2200
n9k22-leaf-sjc05,2201,sjc05-sc9-dmz
n9k22-leaf-sjc05,2202,sjc05-sc9-dmz-stage
n9k22-leaf-sjc05,2203,VLAN2203
n9k22-leaf-sjc05,2204,sjc05-oc-transit
n9k22-leaf-sjc05,2205,VLAN2205
n9k22-leaf-sjc05,2206,VLAN2206
n9k22-leaf-sjc05,2207,VLAN2207
n9k22-leaf-sjc05,2208,VLAN2208
n9k22-leaf-sjc05,2211,VLAN2211
n9k22-leaf-sjc05,2212,VLAN2212
n9k22-leaf-sjc05,2213,VLAN2213
n9k22-leaf-sjc05,2214,VLAN2214
n9k22-leaf-sjc05,2215,sjc05-tier2-stage-dmz
n9k22-leaf-sjc05,2216,VLAN2216
n9k22-leaf-sjc05,2217,sjc05-tier2-prod-dmz
n9k22-leaf-sjc05,2218,VLAN2218
n9k22-leaf-sjc05,2219,VLAN2219
n9k22-leaf-sjc05,2220,VLAN2220
n9k22-leaf-sjc05,2221,VLAN2221
n9k22-leaf-sjc05,2222,VLAN2222
n9k22-leaf-sjc05,2223,VLAN2223
n9k22-leaf-sjc05,2224,VLAN2224
n9k22-leaf-sjc05,2225,VLAN2225
n9k22-leaf-sjc05,2226,VLAN2226
n9k22-leaf-sjc05,2227,VLAN2227
n9k22-leaf-sjc05,2228,VLAN2228
n9k22-leaf-sjc05,2229,VLAN2229
n9k22-leaf-sjc05,2230,VLAN2230
n9k22-leaf-sjc05,2231,VLAN2231
n9k22-leaf-sjc05,2232,VLAN2232
n9k22-leaf-sjc05,2233,VLAN2233
n9k22-leaf-sjc05,2234,VLAN2234
n9k22-leaf-sjc05,2235,VLAN2235
n9k22-leaf-sjc05,2236,VLAN2236
n9k22-leaf-sjc05,2237,VLAN2237
n9k22-leaf-sjc05,2238,VLAN2238
n9k22-leaf-sjc05,2239,VLAN2239
n9k22-leaf-sjc05,2240,VLAN2240
n9k22-leaf-sjc05,2241,VLAN2241
n9k22-leaf-sjc05,2242,VLAN2242
n9k22-leaf-sjc05,2243,VLAN2243
n9k22-leaf-sjc05,2244,VLAN2244
n9k22-leaf-sjc05,2245,VLAN2245
n9k22-leaf-sjc05,2246,VLAN2246
n9k22-leaf-sjc05,2247,VLAN2247
n9k22-leaf-sjc05,2248,VLAN2248
n9k22-leaf-sjc05,2249,VLAN2249
n9k22-leaf-sjc05,2250,VLAN2250
n9k22-leaf-sjc05,2251,VLAN2251
n9k22-leaf-sjc05,2252,VLAN2252
n9k22-leaf-sjc05,2253,VLAN2253
n9k22-leaf-sjc05,2254,VLAN2254
n9k22-leaf-sjc05,2255,VLAN2255
n9k22-leaf-sjc05,2256,VLAN2256
n9k22-leaf-sjc05,2257,VLAN2257
n9k22-leaf-sjc05,2258,VLAN2258
n9k22-leaf-sjc05,2259,VLAN2259
n9k22-leaf-sjc05,2260,VLAN2260
n9k22-leaf-sjc05,2261,VLAN2261
n9k22-leaf-sjc05,2262,VLAN2262
n9k22-leaf-sjc05,2263,VLAN2263
n9k22-leaf-sjc05,2264,VLAN2264
n9k22-leaf-sjc05,2265,VLAN2265
n9k22-leaf-sjc05,2266,VLAN2266
n9k22-leaf-sjc05,2267,VLAN2267
n9k22-leaf-sjc05,2268,VLAN2268
n9k22-leaf-sjc05,2269,VLAN2269
n9k22-leaf-sjc05,2270,VLAN2270
n9k22-leaf-sjc05,2271,VLAN2271
n9k22-leaf-sjc05,2272,VLAN2272
n9k22-leaf-sjc05,2273,VLAN2273
n9k22-leaf-sjc05,2274,VLAN2274
n9k22-leaf-sjc05,2275,VLAN2275
n9k22-leaf-sjc05,2276,VLAN2276
n9k22-leaf-sjc05,2277,VLAN2277
n9k22-leaf-sjc05,2278,VLAN2278
n9k22-leaf-sjc05,2279,VLAN2279
n9k22-leaf-sjc05,2280,sjc05-pa-wlan-guest
n9k22-leaf-sjc05,2281,VLAN2281
n9k22-leaf-sjc05,2282,VLAN2282
n9k22-leaf-sjc05,2283,VLAN2283
n9k22-leaf-sjc05,2284,VLAN2284
n9k22-leaf-sjc05,2285,VLAN2285
n9k22-leaf-sjc05,2286,VLAN2286
n9k22-leaf-sjc05,2287,VLAN2287
n9k22-leaf-sjc05,2288,VLAN2288
n9k22-leaf-sjc05,2289,VLAN2289
n9k22-leaf-sjc05,2290,VLAN2290
n9k22-leaf-sjc05,2291,VLAN2291
n9k22-leaf-sjc05,2292,VLAN2292
n9k22-leaf-sjc05,2293,VLAN2293
n9k22-leaf-sjc05,2294,VLAN2294
n9k22-leaf-sjc05,2295,VLAN2295
n9k22-leaf-sjc05,2296,VLAN2296
n9k22-leaf-sjc05,2297,VLAN2297
n9k22-leaf-sjc05,2298,VLAN2298
n9k22-leaf-sjc05,2299,VLAN2299
n9k22-leaf-sjc05,2300,VLAN2300
n9k14-leaf-sjc05,1,default
n9k14-leaf-sjc05,99,L3VNI
n9k14-leaf-sjc05,100,VLAN0100
n9k14-leaf-sjc05,1000,VLAN1000
n9k14-leaf-sjc05,1005,VLAN1005
n9k14-leaf-sjc05,1007,VLAN1007
n9k14-leaf-sjc05,1013,VLAN1013
n9k14-leaf-sjc05,1022,VLAN1022
n9k14-leaf-sjc05,1023,VLAN1023
n9k14-leaf-sjc05,1026,VLAN1026
n9k14-leaf-sjc05,1034,VLAN1034
n9k14-leaf-sjc05,1046,VLAN1046
n9k14-leaf-sjc05,1063,VLAN1063
n9k14-leaf-sjc05,1073,VLAN1073
n9k14-leaf-sjc05,1074,VLAN1074
n9k14-leaf-sjc05,1075,VLAN1075
n9k14-leaf-sjc05,1101,sjc05-hadoop-3
n9k14-leaf-sjc05,1122,sjc05-edw-prod-eng
n9k14-leaf-sjc05,1123,sjc05-edw-prod-alm
n9k14-leaf-sjc05,1502,VLAN1502
n9k14-leaf-sjc05,1503,VLAN1503
n9k14-leaf-sjc05,1505,VLAN1505
n9k14-leaf-sjc05,1506,VLAN1506
n9k14-leaf-sjc05,1509,VLAN1509
n9k14-leaf-sjc05,1522,VLAN1522
n9k14-leaf-sjc05,1524,VLAN1524
n9k14-leaf-sjc05,1526,VLAN1526
n9k14-leaf-sjc05,1531,VLAN1531
n9k14-leaf-sjc05,1532,VLAN1532
n9k14-leaf-sjc05,1535,VLAN1535
n9k14-leaf-sjc05,1537,VLAN1537
n9k14-leaf-sjc05,1542,VLAN1542
n9k14-leaf-sjc05,1543,VLAN1543
n9k14-leaf-sjc05,1546,VLAN1546
n9k14-leaf-sjc05,1550,VLAN1550
n9k14-leaf-sjc05,1551,VLAN1551
n9k14-leaf-sjc05,1555,VLAN1555
n9k14-leaf-sjc05,1556,VLAN1556
n9k14-leaf-sjc05,1557,VLAN1557
n9k14-leaf-sjc05,1600,sjc05-sap-stage-vm-network
n9k14-leaf-sjc05,1602,sjc05-sap-stage2-vm-network
n9k14-leaf-sjc05,1604,sjc05-Host-A-POC
n9k14-leaf-sjc05,1700,SJC3-SJC05-EAT1-TEST-VLAN
n9k14-leaf-sjc05,1900,sjc05-sc9-stage-greenplum
n9k14-leaf-sjc05,1901,sjc05-sc9-stage-greenplum-ser
n9k14-leaf-sjc05,1902,sjc05-stage-tier2-serv
n9k14-leaf-sjc05,1903,sjc05-stage-tier2-serv-mgmt
n9k14-leaf-sjc05,1904,sjc05-stage-lb-vips
n9k14-leaf-sjc05,1905,VLAN1905
n9k14-leaf-sjc05,1906,VLAN1906
n9k14-leaf-sjc05,1909,sjc05-staging
n9k14-leaf-sjc05,2104,VLAN2104
n9k14-leaf-sjc05,2107,VLAN2107
n9k14-leaf-sjc05,2112,VLAN2112
n9k14-leaf-sjc05,2201,VLAN2201
n9k14-leaf-sjc05,2202,VLAN2202
n9k14-leaf-sjc05,2214,VLAN2214
n9k14-leaf-sjc05,2215,VLAN2215
n9k14-leaf-sjc05,2216,VLAN2216
n9k14-leaf-sjc05,2217,VLAN2217
n9k14-leaf-sjc05,2280,VLAN2280
n9k14-leaf-sjc05,3965,VLAN3965
n9k17-leaf-sjc05,1,default
n9k17-leaf-sjc05,97,L3VNI-VOICE
n9k17-leaf-sjc05,98,L3VNI-INTERNET
n9k17-leaf-sjc05,99,L3VNI
n9k17-leaf-sjc05,1000,sjc05-sap-prod-network-lan
n9k17-leaf-sjc05,1001,sjc05-sap-prod-oracle-heartbeat
n9k17-leaf-sjc05,1002,VLAN1002
n9k17-leaf-sjc05,1003,VLAN1003
n9k17-leaf-sjc05,1004,VLAN1004
n9k17-leaf-sjc05,1005,sjc05-sap-esxi-mgmt
n9k17-leaf-sjc05,1006,sjc05-sap-vm-ft-vlan
n9k17-leaf-sjc05,1007,sjc05-sap-vmotion
n9k17-leaf-sjc05,1008,sjc05-sap-storage-replication
n9k17-leaf-sjc05,1009,sjc05-sap-storage-nfs
n9k17-leaf-sjc05,1010,sjc05-skype_for_business_prod
n9k17-leaf-sjc05,1011,sjc05-skype_for_business
n9k17-leaf-sjc05,1012,sjc05-vsanprod1
n9k17-leaf-sjc05,1013,sjc05-vsanprod1_
n9k17-leaf-sjc05,1014,sjc05-vsan-isilon-splunk
n9k17-leaf-sjc05,1015,sjc05-splunk-esxi-vmotion
n9k17-leaf-sjc05,1016,sjc05-ATD-appliance
n9k17-leaf-sjc05,1017,sjc05-splunk-esxi-vxlan-trans
n9k17-leaf-sjc05,1018,sjc05-isi-bigdata
n9k17-leaf-sjc05,1019,sjc05-isi-bigdata-2
n9k17-leaf-sjc05,1020,sjc05-prod-backup-traffic
n9k17-leaf-sjc05,1021,sjc05-vsan-prod01-l2-vsandata
n9k17-leaf-sjc05,1022,sjc05-vsan-prod01-vmdata
n9k17-leaf-sjc05,1023,sjc05_monitoring_tools
n9k17-leaf-sjc05,1024,sc2-VSAN-L2
n9k17-leaf-sjc05,1025,skype-SBC-Private-Heartbeat
n9k17-leaf-sjc05,1026,sjc05-Wlan-Mgmt
n9k17-leaf-sjc05,1028,sjc05-netinfra01
n9k17-leaf-sjc05,1029,sjc05-sfb-vsan_l2
n9k17-leaf-sjc05,1030,sjc05-sfb-hearbeat_l2
n9k17-leaf-sjc05,1031,sjc05-security-infra01
n9k17-leaf-sjc05,1032,sjc05-sc2-vsan-stage3
n9k17-leaf-sjc05,1033,sjc05-sc2-vsan-stage3_l2
